16:42:08.129383, 0.08, 59.37, 0.15, 0.46, 0.76, 0.5, 1.14, 0.5, 20.75, 21.0, 21.75, 21.5, 22.25, 22.5, 23.75, 22.25, 20.75, 21.0, 20.5, 21.25, 22.5, 21.25, 20.5, 21.75, 21.25, 20.75, 20.0, 22.5, 20.25, 19.25, 19.75, 21.5, 20.25, 20.5, 22.25, 20.75, 19.0, 19.75, 20.0, 21.0, 19.75, 22.0, 20.5, 18.5, 19.25, 19.25, 20.0, 20.75, 22.0, 20.25, 19.25, 19.0, 19.25, 19.0, 20.5, 18.75, 21.5, 19.75, 19.25, 18.75, 19.25, 19.0, 20.25, 19.0, 18.0, 17.75, 18.25, 18.25, 19.5, 19.25, 18.25, 18.75, 0
16:41:09.730209, 0.12, 59.71, 0.16, 0.46, 0.76, 0.51, 1.16, 0.52, 25.25, 25.25, 25.0, 24.5, 24.0, 23.25, 23.25, 24.0, 24.75, 24.75, 22.75, 22.75, 22.5, 22.5, 22.75, 23.25, 24.5, 23.25, 22.75, 22.0, 22.75, 22.0, 22.25, 23.25, 23.75, 23.0, 22.25, 21.25, 22.0, 22.0, 22.0, 23.0, 21.25, 22.5, 22.75, 21.75, 21.75, 21.75, 21.75, 23.25, 22.0, 22.5, 22.0, 21.75, 21.75, 22.25, 22.75, 23.5, 22.75, 22.5, 23.25, 22.25, 22.25, 22.25, 22.75, 23.0, 21.75, 22.25, 22.0, 22.25, 22.5, 22.25, 22.5, 23.75, 0
16:42:10.840232, 0.08, 60.23, 0.11, 0.46, 0.76, 0.49, 1.14, 0.5, 18.25, 20.0, 19.5, 19.75, 19.0, 20.0, 20.5, 20.5, 18.25, 19.5, 18.25, 19.25, 17.75, 19.0, 18.25, 19.75, 18.25, 18.25, 17.25, 18.0, 18.25, 17.75, 17.25, 19.0, 16.0, 16.0, 16.5, 16.5, 17.5, 18.0, 17.25, 18.5, 15.25, 15.25, 15.5, 15.75, 16.75, 17.25, 16.75, 18.0, 15.5, 15.5, 15.0, 15.5, 15.0, 16.25, 17.25, 17.75, 15.75, 15.75, 16.25, 15.25, 15.0, 15.75, 17.25, 18.25, 14.5, 14.5, 15.5, 15.0, 15.0, 15.25, 17.0, 18.25, 0
16:41:11.026124, 0.13, 59.58, 0.27, 0.46, 0.76, 0.5, 1.16, 0.5, 25.5, 25.5, 24.5, 24.5, 24.25, 23.75, 24.0, 23.75, 24.75, 23.75, 23.0, 24.0, 23.0, 23.25, 22.75, 23.75, 24.25, 23.75, 23.25, 23.5, 23.5, 23.0, 23.5, 24.0, 23.5, 23.75, 23.0, 22.5, 23.0, 23.0, 23.0, 23.75, 24.0, 23.5, 23.5, 22.75, 23.0, 23.0, 22.75, 23.75, 23.25, 23.5, 23.25, 23.5, 22.75, 23.0, 23.75, 23.5, 24.0, 23.75, 23.5, 23.75, 23.25, 23.5, 23.75, 23.75, 23.0, 22.75, 23.5, 23.25, 23.5, 23.25, 22.75, 24.25, 0
16:42:12.255564, 0.07, 59.98, 0.12, 0.46, 0.76, 0.5, 1.14, 0.5, 17.0, 17.75, 17.75, 18.0, 18.5, 19.0, 19.75, 20.25, 17.75, 16.75, 17.0, 17.0, 16.5, 16.5, 17.75, 19.5, 17.5, 16.25, 16.0, 15.5, 16.25, 16.25, 17.25, 18.25, 16.0, 15.75, 16.0, 15.5, 15.5, 16.0, 17.0, 18.0, 15.25, 15.25, 15.25, 14.75, 15.25, 16.0, 16.75, 18.25, 14.5, 15.25, 15.25, 15.25, 15.0, 16.75, 17.25, 18.25, 14.5, 15.75, 15.75, 15.75, 15.25, 16.0, 16.75, 18.75, 13.5, 14.75, 16.0, 15.25, 16.25, 15.75, 17.0, 18.25, 0
16:41:13.380486, 0.13, 59.6, 0.16, 0.46, 0.76, 0.51, 1.14, 0.5, 25.75, 25.75, 25.0, 24.75, 24.75, 24.25, 24.5, 24.25, 26.0, 24.5, 24.0, 24.75, 24.25, 24.25, 24.25, 24.5, 25.25, 24.5, 24.25, 24.25, 24.5, 23.75, 24.0, 24.5, 25.0, 24.5, 24.25, 23.5, 24.0, 24.5, 24.25, 24.25, 25.25, 25.25, 24.25, 24.25, 24.5, 24.75, 24.25, 24.5, 24.25, 25.0, 24.75, 24.75, 24.0, 24.75, 25.0, 25.0, 24.5, 25.0, 25.0, 24.5, 24.25, 24.0, 24.75, 25.0, 23.75, 24.5, 24.0, 24.25, 24.5, 24.25, 24.0, 25.25, 0
16:41:14.735759, 0.12, 59.72, 0.17, 0.46, 0.76, 0.5, 1.14, 0.5, 26.75, 26.75, 25.5, 25.25, 24.75, 24.75, 25.0, 24.75, 26.75, 26.0, 24.5, 24.5, 24.5, 24.25, 25.0, 24.5, 26.75, 25.0, 24.25, 24.5, 24.25, 24.5, 25.0, 25.0, 25.75, 25.0, 24.75, 23.75, 24.5, 25.0, 24.5, 25.5, 25.25, 25.25, 24.75, 24.5, 24.75, 24.75, 24.75, 25.5, 24.75, 24.5, 24.75, 25.0, 24.5, 24.5, 24.5, 24.75, 24.75, 24.75, 25.25, 25.5, 24.25, 24.5, 25.0, 25.5, 23.5, 24.0, 24.75, 24.75, 24.75, 24.5, 24.5, 24.5, 0
16:41:15.147776, 0.12, 59.08, 0.17, 0.46, 0.76, 0.51, 1.16, 0.5, 26.25, 27.25, 26.75, 25.0, 25.0, 25.75, 25.5, 25.75, 26.25, 27.25, 25.75, 25.0, 24.25, 24.75, 25.0, 25.25, 28.0, 27.0, 25.25, 24.75, 25.0, 25.25, 25.25, 26.25, 26.75, 26.75, 25.75, 25.0, 25.0, 25.25, 25.5, 25.75, 26.75, 26.0, 24.75, 24.5, 25.25, 25.5, 25.0, 25.5, 26.5, 26.0, 24.75, 25.75, 25.5, 25.25, 25.0, 25.5, 26.25, 25.0, 25.25, 25.25, 25.5, 25.25, 25.75, 25.5, 24.75, 24.5, 24.5, 24.5, 25.25, 25.75, 25.0, 25.5, 0
16:42:16.285350, 0.05, 61.11, 0.07, 0.43, 0.76, 0.5, 1.14, 0.5, 18.75, 18.25, 18.0, 18.75, 18.0, 17.75, 19.0, 18.5, 18.0, 17.75, 17.5, 17.75, 17.75, 18.25, 18.25, 19.0, 17.5, 16.5, 18.0, 17.75, 17.75, 17.25, 18.25, 18.5, 16.5, 16.25, 16.75, 18.75, 17.75, 17.5, 18.25, 20.0, 16.25, 16.25, 16.25, 16.0, 17.75, 18.0, 18.75, 20.25, 15.75, 16.75, 17.0, 15.75, 16.0, 17.0, 19.75, 20.5, 17.0, 17.0, 17.0, 16.5, 17.0, 17.5, 17.25, 19.5, 15.75, 16.5, 16.25, 16.5, 17.25, 17.0, 17.75, 19.5, 0
16:42:17.676993, 0.05, 61.6, 0.13, 0.46, 0.76, 0.5, 1.14, 0.5, 17.75, 18.25, 18.0, 19.0, 18.5, 18.5, 18.75, 18.25, 18.0, 18.5, 18.0, 18.25, 17.5, 17.75, 18.25, 18.5, 18.25, 19.0, 18.75, 19.0, 18.5, 17.75, 18.0, 19.25, 18.0, 19.25, 19.5, 19.25, 18.5, 19.0, 18.0, 19.5, 18.75, 18.75, 18.75, 18.0, 17.25, 17.5, 17.0, 18.5, 17.5, 18.5, 16.75, 17.5, 18.0, 18.0, 18.25, 19.75, 18.0, 17.75, 18.25, 17.5, 17.75, 18.5, 18.5, 20.0, 15.75, 17.25, 17.5, 17.5, 17.75, 17.75, 19.0, 19.75, 0
16:42:18.971358, 0.05, 61.44, 0.14, 0.46, 0.76, 0.49, 1.12, 0.48, 17.25, 17.75, 18.25, 18.25, 17.75, 17.75, 18.5, 18.0, 17.0, 17.5, 17.25, 18.0, 16.75, 17.5, 17.25, 17.75, 17.75, 17.75, 17.0, 17.25, 18.0, 17.0, 17.5, 18.75, 17.5, 18.0, 17.5, 16.75, 17.0, 18.0, 18.0, 19.0, 18.0, 17.75, 17.0, 16.75, 16.75, 17.25, 17.75, 19.25, 17.75, 16.75, 17.0, 17.5, 17.0, 17.25, 18.25, 18.75, 18.0, 17.0, 17.25, 18.0, 17.75, 17.75, 18.25, 19.0, 15.0, 16.0, 17.25, 17.0, 18.0, 18.0, 17.75, 19.0, 0
16:41:19.446217, 0.12, 59.44, 0.16, 0.46, 0.76, 0.5, 1.16, 0.5, 25.0, 26.5, 25.5, 24.5, 24.75, 25.0, 25.0, 25.0, 24.75, 25.75, 26.0, 24.75, 24.5, 24.5, 24.75, 24.75, 25.5, 25.75, 25.25, 24.5, 25.25, 24.75, 25.5, 25.75, 24.5, 25.75, 24.5, 24.5, 24.5, 24.75, 25.25, 25.75, 25.25, 26.25, 24.75, 24.75, 25.0, 25.25, 24.75, 25.75, 24.75, 25.0, 25.5, 25.0, 24.5, 24.75, 25.25, 25.0, 24.75, 25.25, 25.0, 24.75, 24.75, 25.0, 24.5, 25.25, 24.25, 24.5, 24.5, 24.5, 25.0, 24.5, 24.75, 25.5, 0
16:41:20.801502, 0.11, 58.59, 0.15, 0.46, 0.77, 0.5, 1.14, 0.52, 25.25, 27.0, 26.0, 25.0, 25.0, 25.5, 25.5, 25.25, 25.75, 26.75, 26.25, 25.25, 24.25, 25.0, 24.5, 25.25, 25.25, 26.75, 26.0, 25.25, 24.75, 24.75, 24.75, 25.75, 25.25, 26.0, 26.5, 24.25, 24.75, 25.25, 24.75, 25.5, 24.75, 26.0, 26.0, 24.5, 25.0, 25.0, 25.0, 25.75, 26.0, 26.25, 25.25, 25.0, 25.0, 25.0, 25.25, 25.25, 25.5, 25.25, 25.75, 25.25, 25.75, 24.75, 25.0, 25.75, 25.25, 24.5, 24.75, 24.5, 25.0, 25.0, 24.75, 25.5, 0
16:42:21.681649, 0.04, 62.02, 0.11, 0.46, 0.76, 0.49, 1.12, 0.5, 17.0, 18.25, 18.25, 19.0, 18.25, 19.0, 19.5, 20.0, 17.75, 18.0, 17.5, 18.25, 17.75, 17.75, 18.5, 19.75, 17.5, 17.5, 17.0, 17.75, 17.0, 17.25, 17.5, 19.25, 16.75, 16.5, 16.75, 16.25, 16.75, 17.0, 17.25, 18.25, 15.75, 16.25, 16.25, 15.75, 16.5, 17.25, 16.75, 18.25, 16.0, 16.25, 15.75, 16.25, 15.75, 17.0, 17.5, 18.0, 17.5, 16.5, 17.0, 17.0, 16.0, 16.5, 17.5, 19.0, 15.0, 16.25, 17.0, 17.0, 17.25, 16.75, 16.75, 19.0, 0
